image_path,caption
data/raw/instagram_data/img/insta14102.jpg,🐿🐿🐿
data/raw/instagram_data/img/insta5675.jpg,"""omg your hairs as black as my Saint Laurent silk...."""
data/raw/instagram_data/img/insta19837.jpg,🌟
data/raw/instagram_data/img/insta2070.jpg,:')
data/raw/instagram_data/img/insta9899.jpg,Another black holiday limited edition of Selfish is available ONLY on my app!!! 500 signed copies! Link in my bio!!!!
data/raw/instagram_data/img/insta11572.jpg,Thank you Oscar de la Renta for this gorgeous dress for North!
data/raw/instagram_data/img/insta1715.jpg,When bae catches you slippin... (📷 by
data/raw/instagram_data/img/insta17580.jpg,2 days until
data/raw/instagram_data/img/insta20077.jpg,me and
data/raw/instagram_data/img/insta9733.jpg,Balmain Army
data/raw/instagram_data/img/insta8106.jpg,BTS of my Holiday Campaign! I always need to be comfy when shooting so never pay attention to the bottom half that usually isn’t seen on a beauty campaign LOL I love this Glitz & Glam palette! All of the new matte lipsticks and juicy glosses are a must have!!!! KKWBEAUTY.COM. PS last pic showing our mascara - I love that we have gotten such rave reviews on our mascara! It’s one of our top sellers at I took a long time developing it so I am so happy you all are loving it!
data/raw/instagram_data/img/insta8413.jpg,"My new Body Collection is available now!! The collection includes Body Makeup, Body Shimmer, Loose Shimmer Powder for Face & Body and a Body Brush. I’ve been working on these formulas for over a year now and I’m so excited for you guys to finally try them!!! Shop the entire collection before it sells out at kkwbeauty.com Photo by Vanessa Beecroft"
data/raw/instagram_data/img/insta11014.jpg,just flipping through French Vogue NBD!!!
data/raw/instagram_data/img/insta10412.jpg,Diamonds & Pearls
data/raw/instagram_data/img/insta11705.jpg,Khloe is London last night killing it!
data/raw/instagram_data/img/insta2042.jpg,My school > your school
data/raw/instagram_data/img/insta11783.jpg,Muah 💋
data/raw/instagram_data/img/insta19380.jpg,my new favorite place in LA 👽
data/raw/instagram_data/img/insta1862.jpg,"we r on da left ... taking over IG for Vidcon, go check it out!"
data/raw/instagram_data/img/insta255.jpg,"Thank you fam for 110. I promise I will continue to cherish my platform and speaking truth but more importantly, each and every one of you have changed my life. I'm very grateful."
data/raw/instagram_data/img/insta15273.jpg,Miss u buddy
data/raw/instagram_data/img/insta13146.jpg,Forever thanks
data/raw/instagram_data/img/insta14618.jpg,What a boss ⬆️⬆️⬆️⬆️
data/raw/instagram_data/img/insta10987.jpg,Love this campaign we shot with Our new collection launches Oct 29th at
data/raw/instagram_data/img/insta6321.jpg,best night with my favorite people
data/raw/instagram_data/img/insta4815.jpg,Currently!! Happy birthday jordy. First night in my new pool 😎
data/raw/instagram_data/img/insta11178.jpg,Yesterday's look- Givenchy
data/raw/instagram_data/img/insta4925.jpg,My lil babies
data/raw/instagram_data/img/insta277.jpg,Vente pa' ca
data/raw/instagram_data/img/insta17168.jpg,Me and fredo are having a pic contest u vote be honest don't just vote for me
data/raw/instagram_data/img/insta18633.jpg,you can't sit with us
data/raw/instagram_data/img/insta6816.jpg,Now I'm lying on the cold hard groundddd
data/raw/instagram_data/img/insta15613.jpg,"""The old is gone the new is here"""
data/raw/instagram_data/img/insta7215.jpg,YAY! Jules and I made the yearbook;D
data/raw/instagram_data/img/insta18081.jpg,weekend 🇺🇸🇺🇸🇺🇸
data/raw/instagram_data/img/insta19538.jpg,JUST before he attacked me! 😮🏀
data/raw/instagram_data/img/insta1139.jpg,💜
data/raw/instagram_data/img/insta20448.jpg,Whoosh!💨
data/raw/instagram_data/img/insta9614.jpg,Love this Harper's Bazaar cover!
data/raw/instagram_data/img/insta14364.jpg,"If I meet bill nye the science guy my life will be complete .. What if I pulled up with Bill nye everywhere I went.. Meeting people like, ""hey this is my homie bill"" . Shoutout bill for helping us all get out of science class to watch a movie"
data/raw/instagram_data/img/insta19302.jpg,my tummy is happy 😁
data/raw/instagram_data/img/insta19529.jpg,dirty girl
data/raw/instagram_data/img/insta15037.jpg,"Let's try and be artsy, take an artsy picture that you think is •""artsy"" lol and tag me and tag"
data/raw/instagram_data/img/insta17370.jpg,It’s TIME.
data/raw/instagram_data/img/insta2245.jpg,let the festivities begin 🧡
data/raw/instagram_data/img/insta4693.jpg,"King Norman, Dinosaur Sophie, Hot Dog Bambi"
data/raw/instagram_data/img/insta3769.jpg,💫
data/raw/instagram_data/img/insta4814.jpg,Thank you for coming to the house today to do our nails for Jordyns birthday! I love my Barbie nails 😊
data/raw/instagram_data/img/insta7070.jpg,Los Angeles Lights •
data/raw/instagram_data/img/insta1986.jpg,"THAT YAWN THO! Surgery went really well, I'll be uploading the Vine later today 👌"
data/raw/instagram_data/img/insta9727.jpg,Happy Mothers Day mom! I'm so lucky to have you as my mom. Being a mom now makes me appreciate how hard it was to raise all of us! I love finding old pics and seeing us always dressed as twins (even though I look cray with the bangs I just cut). I love you!
data/raw/instagram_data/img/insta4460.jpg,testing new colors
data/raw/instagram_data/img/insta12101.jpg,Good morning
data/raw/instagram_data/img/insta2845.jpg,“your uber’s outside”
data/raw/instagram_data/img/insta3741.jpg,mom duty
data/raw/instagram_data/img/insta8420.jpg,"My new Liquid Body Shimmer comes in pearl, gold and bronze shades. You can use the shimmer alone or layer it with the Body Makeup to give yourself an extra glow. My formula gives you a gorgeous glowing look and is super moisturizing. Swipe to see all of the shades being used. The first and last video is the shade Pearl! It’s me in the last video! 😘 I can’t wait for you guys to try it!! Available to shop on 06.21.19 at 12pm pst at kkwbeauty.com"
data/raw/instagram_data/img/insta16854.jpg,Me and on the road
data/raw/instagram_data/img/insta11317.jpg,KoKo!!! My baby sister!!! Happy 30th Birthday! I love you so much! I love seeing you so happy! You are the strongest person I know(literally & figuratively) !!!! LOL
data/raw/instagram_data/img/insta312.jpg,"Couldn't go out tonight but I got love for you Washington, DC 😘"
data/raw/instagram_data/img/insta7605.jpg,Dingo ate my baby and she's sad. And now she's mad. And she will soon be bad.
data/raw/instagram_data/img/insta19064.jpg,"and all at once, summer collapsed into fall."
data/raw/instagram_data/img/insta19785.jpg,I miss 😭
data/raw/instagram_data/img/insta18072.jpg,LOVE MAG
data/raw/instagram_data/img/insta6496.jpg,|||
data/raw/instagram_data/img/insta11702.jpg,Bound2 kanyewest.com
data/raw/instagram_data/img/insta20177.jpg,Scotts new car. Sickest thing.
data/raw/instagram_data/img/insta5596.jpg,beats
data/raw/instagram_data/img/insta9976.jpg,Happy Halloween 🎃👻
data/raw/instagram_data/img/insta5430.jpg,t👀day
data/raw/instagram_data/img/insta1658.jpg,We finished shooting so what better way to celebrate than DISNEY LAND & BEST FRIENDS?!
data/raw/instagram_data/img/insta10042.jpg,6am
data/raw/instagram_data/img/insta11619.jpg,Graining on that wood
data/raw/instagram_data/img/insta9949.jpg,Gatsby ❤️
data/raw/instagram_data/img/insta17996.jpg,waking up in
data/raw/instagram_data/img/insta9174.jpg,"2 days until Ultralight Beams shimmers, highlighters & glosses launch on kkwbeauty.com"
data/raw/instagram_data/img/insta11959.jpg,I'm so in love 🐶❤
data/raw/instagram_data/img/insta9332.jpg,My new powder contour and highlight kits are coming soon! I’ll be doing a full reveal of the palette shades next week. I’m so proud of these new powder kits and I can’t wait to share them with you guys.
data/raw/instagram_data/img/insta13249.jpg,Home vibes
data/raw/instagram_data/img/insta15242.jpg,And the girls now go crazy lol. thanks guys
data/raw/instagram_data/img/insta12655.jpg,Ready for my close up
data/raw/instagram_data/img/insta18299.jpg,strong summer vibes
data/raw/instagram_data/img/insta1551.jpg,"New pup. New Merch. Both savage. 👑 Welcome aboard the rocket ship I promise you're about to live the craziest, most fun life that's semi-legal for a dog 😈 p.s. Swoop your Merch, now available for 1 week - LINK IN BIO 🔥"
data/raw/instagram_data/img/insta18093.jpg,you said it sis ❤️
data/raw/instagram_data/img/insta10846.jpg,Last night's look at Rihanna's Diamond Ball- Balenciaga Make Up- Hair-
data/raw/instagram_data/img/insta6040.jpg,missin u
data/raw/instagram_data/img/insta14526.jpg,Love u little Ryan!! Such a bright future ahead of you
data/raw/instagram_data/img/insta10901.jpg,I LOVE the Middle East! It's so beautiful here! Join me in Dubai! Download on the App Store http://bit.ly/KKHDubai
data/raw/instagram_data/img/insta17387.jpg,Due to the butterfly migration in Southern California maybe I’ll just stay outside until I head indoors for awards. 🦋🥰
data/raw/instagram_data/img/insta5491.jpg,This new phone tho 😍
data/raw/instagram_data/img/insta6344.jpg,I miss you
data/raw/instagram_data/img/insta20436.jpg,2 fav kids
data/raw/instagram_data/img/insta6282.jpg,"Amazing night, I will miss you New York. Go watch opening this Friday!"
data/raw/instagram_data/img/insta3436.jpg,The empire 👑👑👑 it's all for you ❤️ See you soon x
data/raw/instagram_data/img/insta9791.jpg,Love when my boo is in town ❤️💥
data/raw/instagram_data/img/insta3788.jpg,away
data/raw/instagram_data/img/insta3492.jpg,The limited edition Koko Kollection launches TODAY on KylieCosmetics.com! 3pm pst. 🎉 congrats Khloe.
data/raw/instagram_data/img/insta4414.jpg,night night
data/raw/instagram_data/img/insta12953.jpg,10 minutes
data/raw/instagram_data/img/insta5699.jpg,💙
data/raw/instagram_data/img/insta2505.jpg,missing this ☀️💛
data/raw/instagram_data/img/insta9155.jpg,Ultra Light Beams loose pigment highlighters available on kkwbeauty.com
data/raw/instagram_data/img/insta6515.jpg,Haayyyyy
data/raw/instagram_data/img/insta14470.jpg,All love
data/raw/instagram_data/img/insta5379.jpg,👀
data/raw/instagram_data/img/insta6576.jpg,"Already sent you my annual long ass bday message.. But happy birthday to my partner in crime throughout the years & the person who made me into the girl I am today 💜 love you, birdie."
data/raw/instagram_data/img/insta17235.jpg,Is it me or do the clouds look like snow
data/raw/instagram_data/img/insta1494.jpg,hey im back wut year is it
data/raw/instagram_data/img/insta15216.jpg,One of the best guys I know. knows! What Do You Mean?
data/raw/instagram_data/img/insta6235.jpg,the ying to my yang
data/raw/instagram_data/img/insta5668.jpg,MMVA
data/raw/instagram_data/img/insta2644.jpg,2019 Calendar Dropping This on KylieJennerShop.com 👑
data/raw/instagram_data/img/insta5945.jpg,me & my main
data/raw/instagram_data/img/insta9653.jpg,Such a tremendous honor to be on the cover of I never dreamed this would happen and know my Dad would be so proud. 😍😜
data/raw/instagram_data/img/insta10417.jpg,I will never forgets last year at my bachelorette dinner all of the speeches from all of my best friends that came to Paris to celebrate! I love you all so much!
data/raw/instagram_data/img/insta3684.jpg,My three new lip kits for have finally been revealed! Check out my snapchat and the Instagram for more details! Launching this Friday at 12pm pst!
data/raw/instagram_data/img/insta8475.jpg,Throwback to Kourtney’s Birthday 📷
data/raw/instagram_data/img/insta18925.jpg,barging in on Kim's booty selfie 😝
data/raw/instagram_data/img/insta18698.jpg,off to the races! 🐎
data/raw/instagram_data/img/insta2597.jpg,restocked my HIGH GLOSSES on KylieCosmetics.com! if you haven’t tried them already.. you’ll fall IN LOVE with these 💋
data/raw/instagram_data/img/insta17470.jpg,"My first Irish stadium show ❤️❤️❤️❤️ I can’t even explain how it felt looking at the crowd tonight at Croke Park in Dublin, I love you so much and I can’t believe we get to play for you again tomorrow night!! 📷:"
data/raw/instagram_data/img/insta14338.jpg,Ellen's got the idea!! Go checkout some of my merch
data/raw/instagram_data/img/insta11833.jpg,Met Life
data/raw/instagram_data/img/insta17756.jpg,happy halloween kids 💅🏼
data/raw/instagram_data/img/insta12239.jpg,Terry Richardson & I shooting at Chateau Marmont
data/raw/instagram_data/img/insta2649.jpg,wearing SOUL SISTER matte lip from the new KKW X KYLIE collaboration launching this on KylieCosmetics.com
data/raw/instagram_data/img/insta1042.jpg,UM
data/raw/instagram_data/img/insta13161.jpg,Love you lil bro!
data/raw/instagram_data/img/insta2319.jpg,The Birthday Collection launch is around the corner 🤑💗 set your alarms we’re dropping it at 9am pst on August 10th!
data/raw/instagram_data/img/insta5652.jpg,I know there's more to life
data/raw/instagram_data/img/insta11281.jpg,💕
data/raw/instagram_data/img/insta9360.jpg,Malibu
data/raw/instagram_data/img/insta916.jpg,Mafia babies
data/raw/instagram_data/img/insta1670.jpg,when you see your ex in public 🖕🏻🖕🏻
data/raw/instagram_data/img/insta358.jpg,Love you
data/raw/instagram_data/img/insta11946.jpg,Last year in Vegas celebrating birthday! Time flies
data/raw/instagram_data/img/insta12534.jpg,Happy 15th bday sis aka
data/raw/instagram_data/img/insta1952.jpg,Starting to think this hair gel wasn't a good thing to play around with
data/raw/instagram_data/img/insta6279.jpg,👌
data/raw/instagram_data/img/insta23.jpg,"Merry Christmas and many, many blessings to you and your close loved ones!! 4,000 down 6,000 more to go RARE is coming out Jan 10th 🥴"
data/raw/instagram_data/img/insta12458.jpg,Night swimming
